# Program:featureCounts v2.0.1; Command:"featureCounts" "-a" "/mnt/d/PERSONAL_SACO/Cubas lab/R/output/macs2_consensus.gff" "-o" "2022_03_10_feature_counts_macs2_consensus.txt" "-t" "gene" "-g" "gene_id" "-O" "-T" "4" "ChIP2_S5_R1_001_sorted.bam" "ChIP3_S6_R1_001_sorted.bam" "ChIP7_S4_R1_001_sorted.bam" "Input2_S2_R1_001_sorted.bam" "Input3_S3_R1_001_sorted.bam" "Input7_S1_R1_001_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	ChIP2_S5_R1_001_sorted.bam	ChIP3_S6_R1_001_sorted.bam	ChIP7_S4_R1_001_sorted.bam	Input2_S2_R1_001_sorted.bam	Input3_S3_R1_001_sorted.bam	Input7_S1_R1_001_sorted.bam
peak_2292	1	20848813	20849689	.	877	55	135	123	8	48	67
peak_2293	1	20850080	20850399	.	320	4	51	91	2	8	21
peak_2294	1	20873683	20873924	.	242	24	24	48	3	14	19
peak_2295	1	20905210	20905502	.	293	27	47	69	2	31	33
peak_2296	1	20905901	20906108	.	208	4	27	43	4	8	18
peak_2297	1	20907062	20907611	.	550	25	96	115	12	48	68
peak_2298	1	20938352	20938702	.	351	32	97	123	3	18	22
peak_2299	1	20943808	20944120	.	313	7	36	68	5	28	42
peak_2300	1	20947966	20948578	.	613	24	83	141	2	27	30
peak_2301	1	20949214	20949417	.	204	10	30	42	0	16	20
peak_2302	1	20949783	20950208	.	426	36	100	120	2	27	42
peak_2303	1	20950324	20950352	.	29	4	9	39	0	0	11
peak_2304	1	20955484	20955691	.	208	1	87	31	2	15	23
peak_2305	1	20956721	20957182	.	462	53	104	92	2	18	29
peak_2306	1	20958684	20959112	.	429	60	124	128	10	25	27
peak_2307	1	20979484	20979851	.	368	24	29	23	3	24	17
peak_2308	1	20986956	20987245	.	290	55	21	56	7	15	17
peak_2309	1	21007848	21008359	.	512	30	107	114	13	46	54
peak_2310	1	21024491	21024928	.	438	49	157	249	9	32	35
peak_2311	1	21043059	21043435	.	377	58	115	97	12	38	43
peak_2312	1	21044650	21044974	.	325	12	40	113	3	16	30
peak_2313	1	21078763	21079240	.	478	85	279	257	4	35	37
peak_2314	1	21092694	21092904	.	211	6	34	41	2	16	24
peak_2315	1	21133510	21133964	.	455	46	137	145	7	40	44
peak_2316	1	21159005	21159265	.	261	27	61	75	5	19	19
peak_2317	1	21187109	21187567	.	459	14	91	179	13	32	49
peak_2318	1	21189853	21190170	.	318	14	68	78	6	11	34
peak_2319	1	21199526	21199751	.	226	14	32	85	5	16	12
peak_2320	1	21200101	21200309	.	209	29	24	9	1	6	10
peak_2321	1	21205282	21205595	.	314	32	56	106	5	24	30
peak_2322	1	21206343	21206566	.	224	19	38	76	1	5	6
peak_2323	1	21206895	21207454	.	560	81	174	304	11	47	40
peak_2324	1	21228064	21228242	.	179	6	57	44	0	14	18
peak_2325	1	21237660	21237928	.	269	9	27	57	3	17	20
peak_2326	1	21244687	21245132	.	446	3	33	94	27	82	70
peak_2327	1	21251952	21252207	.	256	34	71	58	2	11	21
peak_2328	1	21265600	21266301	.	702	26	76	191	8	35	44
peak_2329	1	21269525	21269781	.	257	2	13	18	4	16	21
peak_2330	1	21347815	21347955	.	141	7	6	23	2	23	33
peak_2331	1	21357841	21358185	.	345	160	321	275	3	20	33
peak_2332	1	21425474	21425764	.	291	10	47	78	2	10	18
peak_2333	1	21443419	21443548	.	130	0	3	28	4	18	14
peak_2334	1	21444355	21444740	.	386	15	61	142	3	12	15
peak_2335	1	21457450	21457907	.	458	133	146	219	9	42	60
peak_2336	1	21507415	21507650	.	236	21	30	35	6	16	14
peak_2337	1	21514275	21514525	.	251	8	35	39	0	8	12
peak_2338	1	21518788	21519525	.	738	50	100	178	5	43	69
peak_2339	1	21525058	21527107	.	2050	71	136	203	48	234	289
peak_2340	1	21527167	21527976	.	810	28	48	86	23	92	99
peak_2341	1	21528980	21529500	.	521	16	36	55	4	66	56
peak_2342	1	21535455	21536350	.	896	27	107	207	12	54	92
peak_2343	1	21553120	21553473	.	354	21	41	82	5	19	28
peak_2344	1	21579703	21580051	.	349	8	79	99	8	28	20
peak_2345	1	21614078	21614910	.	833	27	218	224	15	55	74
peak_2346	1	21652602	21653202	.	601	66	194	284	5	23	36
peak_2347	1	21655802	21656154	.	353	15	80	91	0	20	16
peak_2348	1	21659386	21659625	.	240	13	32	107	1	13	21
peak_2349	1	21660645	21661519	.	875	76	275	248	7	72	84
peak_2350	1	21673387	21673491	.	105	3	10	35	1	4	8
peak_2351	1	21699925	21700286	.	362	17	69	92	3	9	18
peak_2352	1	21705030	21705472	.	443	5	63	86	3	17	31
peak_2353	1	21720181	21720535	.	355	51	73	121	8	29	41
peak_2354	1	21732298	21732705	.	408	25	128	149	4	31	32
peak_2355	1	21745568	21745860	.	293	10	49	61	2	23	27
peak_2356	1	21746040	21746327	.	288	2	33	62	1	20	19
peak_2357	1	21775189	21776251	.	1063	21	47	132	21	82	119
peak_2358	1	21793612	21793694	.	83	3	3	3	0	14	16
peak_2359	1	21794646	21794769	.	124	5	13	16	4	13	19
peak_2360	1	21812203	21812500	.	298	3	34	42	6	32	35
peak_2361	1	21814001	21814672	.	672	5	7	55	4	29	43
peak_2362	1	21829629	21829911	.	283	3	13	24	1	26	42
peak_2363	1	21840442	21840684	.	243	4	19	23	0	13	23
peak_2364	1	21848461	21848758	.	298	7	28	33	3	19	36
peak_2365	1	21902046	21902333	.	288	13	42	108	2	23	25
peak_2366	1	21911350	21911702	.	353	12	50	95	2	22	36
peak_2367	1	21912989	21913241	.	253	25	88	78	6	24	28
peak_2368	1	21917292	21917552	.	261	26	29	67	2	15	31
peak_2369	1	21938362	21938650	.	289	7	58	69	7	10	26
peak_2370	1	21967405	21968571	.	1167	77	279	355	8	70	96
peak_2371	1	21976542	21976763	.	222	25	50	35	4	17	20
peak_2372	1	22034329	22034630	.	302	22	54	84	1	14	35
peak_2373	1	22053625	22053867	.	243	7	47	57	2	14	31
peak_2374	1	22057157	22057466	.	310	5	55	71	11	11	23
peak_2375	1	22070636	22070959	.	324	22	77	74	6	31	30
peak_2376	1	22073092	22073309	.	218	10	52	62	4	16	21
peak_2377	1	22073469	22073623	.	155	0	19	26	1	11	10
peak_2378	1	22074565	22074778	.	214	9	52	70	3	23	19
peak_2379	1	22085500	22085955	.	456	33	169	199	7	37	52
peak_2380	1	22096391	22096738	.	348	25	122	88	3	24	20
peak_2381	1	22098020	22098227	.	208	5	24	53	4	20	19
peak_2382	1	22110255	22110573	.	319	53	56	35	6	18	28
peak_2383	1	22128452	22128604	.	153	12	16	49	6	20	23
peak_2384	1	22184621	22184929	.	309	15	78	83	6	23	24
peak_2385	1	22185592	22186164	.	573	18	62	118	1	26	41
peak_2386	1	22187477	22187816	.	340	4	70	44	3	26	25
peak_2387	1	22197718	22197741	.	24	2	20	8	1	4	3
peak_2388	1	22197866	22198494	.	629	123	422	377	12	50	61
peak_2389	1	22201316	22201563	.	248	9	56	52	4	33	31
peak_2390	1	22224230	22224399	.	170	0	12	23	2	6	12
peak_2391	1	22225544	22226047	.	504	30	102	111	1	21	26
peak_2392	1	22247549	22247831	.	283	18	61	98	5	30	27
peak_2393	1	22265937	22266144	.	208	7	49	47	3	18	19
peak_2394	1	22318319	22318613	.	295	40	105	92	7	32	41
peak_2395	1	22343061	22343154	.	94	2	16	36	3	5	11
peak_2396	1	22351686	22352044	.	359	3	34	72	6	32	39
peak_2397	1	22382468	22382969	.	502	34	208	215	13	38	46
peak_2398	1	22388019	22388321	.	303	14	69	81	1	16	21
peak_2399	1	22396947	22397375	.	429	77	58	91	8	23	23
peak_2400	1	22410475	22410675	.	201	15	39	53	2	13	16
peak_2401	1	22444141	22444579	.	439	11	109	156	8	32	37
peak_2402	1	22460182	22460516	.	335	24	61	90	3	9	23
peak_2403	1	22516318	22516686	.	369	17	98	151	7	20	26
peak_2404	1	22577064	22577271	.	208	38	26	35	1	16	15
peak_2405	1	22598359	22598745	.	387	35	91	90	7	43	46
peak_2406	1	22603068	22603380	.	313	28	103	91	6	35	27
peak_2407	1	22627821	22628161	.	341	10	98	102	4	21	24
peak_2408	1	22633947	22634024	.	78	0	27	11	2	7	7
peak_2409	1	22636468	22636754	.	287	5	44	51	4	31	38
peak_2410	1	22645308	22645490	.	183	21	22	32	2	7	11
peak_2411	1	22645612	22645848	.	237	16	54	45	1	16	20
peak_2412	1	22698736	22698807	.	72	4	2	7	7	15	17
peak_2413	1	22698876	22699097	.	222	22	47	13	6	40	31
peak_2414	1	22728538	22728745	.	208	4	55	42	4	16	22
peak_2415	1	22759248	22759578	.	331	23	104	82	3	22	43
peak_2416	1	22761912	22762038	.	127	0	17	29	0	9	8
peak_2417	1	22762886	22763328	.	443	21	77	85	6	25	40
peak_2418	1	22766832	22767031	.	200	4	38	52	0	6	14
peak_2419	1	22767424	22767734	.	311	22	37	53	4	11	31
peak_2420	1	22799329	22799568	.	240	3	21	38	1	11	13
peak_2421	1	22819941	22820320	.	380	29	106	92	7	23	36
peak_2422	1	22829703	22829822	.	120	22	18	40	0	8	12
peak_2423	1	22833531	22833745	.	215	26	16	45	1	3	10
peak_2424	1	22839318	22839554	.	237	19	23	32	2	9	16
peak_2425	1	22847070	22847273	.	204	3	24	34	1	13	18
peak_2426	1	22867578	22867798	.	221	5	31	50	4	7	19
peak_2427	1	22875640	22876156	.	517	40	241	208	10	41	59
peak_2428	1	22877380	22877742	.	363	39	105	124	3	21	27
peak_2429	1	22878685	22878942	.	258	23	28	52	7	12	29
peak_2430	1	22881617	22881885	.	269	21	31	51	9	23	29
peak_2431	1	22884738	22885083	.	346	36	50	47	4	18	30
peak_2432	1	22936722	22937011	.	290	5	19	45	10	23	20
peak_2433	1	22939001	22939274	.	274	10	36	17	2	5	9
peak_2434	1	22977616	22977849	.	234	13	49	94	2	24	39
peak_2435	1	22984334	22984337	.	4	0	3	6	0	1	1
peak_2436	1	23013489	23013696	.	208	5	35	44	4	16	23
peak_2437	1	23016011	23016214	.	204	7	58	70	1	9	15
peak_2438	1	23016483	23016700	.	218	9	39	59	3	20	26
peak_2439	1	23019305	23019566	.	262	27	37	82	1	11	17
peak_2440	1	23020510	23020714	.	205	3	34	61	3	10	21
peak_2441	1	23021759	23022241	.	483	38	105	88	1	26	46
peak_2442	1	23022533	23022889	.	357	35	92	59	4	31	41
peak_2443	1	23023466	23024322	.	857	38	144	286	5	50	60
peak_2444	1	23039843	23040062	.	220	6	39	51	1	10	9
peak_2445	1	23065751	23065981	.	231	14	23	53	1	8	18
peak_2446	1	23072634	23073134	.	501	66	243	212	13	72	71
peak_2447	1	23081868	23082326	.	459	25	133	191	4	15	36
peak_2448	1	23083236	23083612	.	377	13	64	87	8	31	47
peak_2449	1	23124451	23124761	.	311	15	39	63	5	21	32
peak_2450	1	23126452	23126743	.	292	15	70	72	2	23	28
peak_2451	1	23150209	23150465	.	257	11	53	75	1	20	16
peak_2452	1	23159266	23159515	.	250	7	23	70	4	13	16
peak_2453	1	23166136	23166557	.	422	47	115	158	6	29	37
peak_2454	1	23167606	23167920	.	315	28	53	68	4	11	23
peak_2455	1	23168828	23169321	.	494	33	114	188	10	43	48
peak_2456	1	23171890	23173815	.	1926	107	282	539	43	142	179
peak_2457	1	23179287	23179595	.	309	20	105	98	3	43	45
peak_2458	1	23196698	23196771	.	74	0	20	18	1	8	18
peak_2459	1	23219612	23219986	.	375	10	65	72	13	37	35
peak_2460	1	23227194	23227539	.	346	19	99	90	5	18	21
peak_2461	1	23244686	23244893	.	208	10	10	41	2	9	16
peak_2462	1	23257027	23257253	.	227	20	38	51	0	14	7
peak_2463	1	23262520	23262924	.	405	24	99	108	7	23	42
peak_2464	1	23286734	23287101	.	368	12	82	109	1	12	26
peak_2465	1	23287441	23287712	.	272	19	55	75	0	5	19
peak_2466	1	23334781	23335039	.	259	0	50	79	4	13	26
peak_2467	1	23335202	23336131	.	930	52	328	312	6	38	67
peak_2468	1	23340930	23341301	.	372	3	72	79	8	28	29
peak_2469	1	23344643	23344881	.	239	14	40	36	3	15	14
peak_2470	1	23352876	23353159	.	284	17	40	83	1	19	27
peak_2471	1	23353972	23354382	.	411	42	56	96	6	32	41
peak_2472	1	23395360	23395716	.	357	22	54	101	11	43	42
peak_2473	1	23396600	23396869	.	270	10	37	53	4	23	31
peak_2474	1	23412399	23412500	.	102	0	3	13	0	8	12
peak_2475	1	23413893	23414045	.	153	7	7	17	2	23	19
peak_2476	1	23481853	23482053	.	201	5	33	43	6	17	20
peak_2477	1	23493853	23494264	.	412	17	125	148	19	65	70
peak_2478	1	23496759	23497022	.	264	0	59	78	2	18	26
peak_2479	1	23506924	23507302	.	379	33	126	82	4	44	42
peak_2480	1	23515702	23515749	.	48	0	4	28	1	0	5
peak_2481	1	23520383	23520641	.	259	15	40	53	2	11	25
peak_2482	1	23520774	23521083	.	310	0	65	95	4	13	29
peak_2483	1	23542003	23542400	.	398	66	60	55	1	21	26
peak_2484	1	23543275	23543532	.	258	4	54	44	1	9	18
peak_2485	1	23544153	23544572	.	420	26	63	144	1	29	30
peak_2486	1	23612824	23613088	.	265	9	77	47	4	19	16
peak_2487	1	23617836	23618217	.	382	35	103	169	6	32	46
peak_2488	1	23633417	23633768	.	352	1	130	140	12	56	49
peak_2489	1	23634414	23634626	.	213	15	48	49	3	14	27
peak_2490	1	23637898	23638119	.	222	11	51	53	2	13	14
peak_2491	1	23638471	23638799	.	329	26	75	44	0	10	23
peak_2492	1	23639119	23639445	.	327	16	116	129	2	20	24
peak_2493	1	23650584	23650617	.	34	3	9	17	0	3	7
peak_2494	1	23676380	23676504	.	125	13	8	17	2	8	11
peak_2495	1	23678399	23678494	.	96	0	12	27	2	14	15
peak_2496	1	23679260	23679504	.	245	48	30	52	6	13	19
peak_2497	1	23688397	23688778	.	382	9	112	93	5	26	37
peak_2498	1	23696094	23696470	.	377	33	37	98	1	17	19
peak_2499	1	23701059	23701340	.	282	5	25	56	1	20	20
peak_2500	1	23706035	23706320	.	286	5	78	49	5	12	21
peak_2501	1	23706394	23706838	.	445	19	46	83	6	21	38
peak_2502	1	23716459	23716824	.	366	25	45	124	6	23	35
peak_2503	1	23724671	23724878	.	208	27	31	53	4	14	20
peak_2504	1	23737039	23737254	.	216	4	24	64	2	6	13
peak_2505	1	23766829	23767057	.	229	10	34	66	4	11	28
peak_2506	1	23771581	23771807	.	227	1	32	57	3	11	16
peak_2507	1	23772266	23772546	.	281	5	15	47	0	17	21
peak_2508	1	23773175	23773435	.	261	2	66	77	2	22	20
peak_2509	1	23778323	23778731	.	409	33	97	96	5	17	24
peak_2510	1	23787278	23787862	.	585	36	101	82	4	43	49
peak_2511	1	23801731	23802005	.	275	15	57	62	3	16	22
peak_2512	1	23803466	23803726	.	261	20	49	53	6	18	42
peak_2513	1	23807647	23808065	.	419	8	106	118	9	29	33
peak_2514	1	23812589	23812900	.	312	16	94	87	6	15	25
peak_2515	1	23819144	23819325	.	182	15	38	31	1	14	16
peak_2516	1	23830583	23830877	.	295	40	67	93	1	12	20
peak_2517	1	23857212	23857494	.	283	20	31	60	2	14	16
peak_2518	1	23890287	23890701	.	415	55	126	171	4	23	28
peak_2519	1	23893572	23893948	.	377	35	51	73	2	20	21
peak_2520	1	23894361	23894777	.	417	11	93	136	4	36	42
peak_2521	1	23895402	23896080	.	679	86	318	289	15	53	72
peak_2522	1	23897085	23897518	.	434	36	89	110	1	25	41
peak_2523	1	23898008	23898311	.	304	22	47	69	7	30	32
peak_2524	1	23898790	23899294	.	505	34	231	269	6	33	55
peak_2525	1	23905441	23906204	.	764	45	170	150	7	53	66
peak_2526	1	23908977	23909234	.	258	25	37	71	4	12	12
peak_2527	1	23918673	23919117	.	445	202	157	250	5	30	53
peak_2528	1	23923232	23923373	.	142	6	33	26	0	14	12
peak_2529	1	23946045	23946450	.	406	37	99	152	1	27	41
peak_2530	1	23958465	23958839	.	375	12	54	90	3	25	28
peak_2531	1	23991439	23991646	.	208	14	37	35	0	19	19
peak_2532	1	23992950	23993216	.	267	16	23	51	1	20	23
peak_2533	1	24005825	24006250	.	426	54	122	189	12	61	55
peak_2534	1	24006726	24007218	.	493	23	154	131	4	18	35
peak_2535	1	24010997	24011888	.	892	53	156	227	12	64	60
peak_2536	1	24022968	24023776	.	809	9	95	232	14	77	88
peak_2537	1	24035790	24036108	.	319	27	60	58	6	28	26
peak_2538	1	24043210	24043797	.	588	64	249	337	11	40	52
peak_2539	1	24048635	24048862	.	228	9	31	59	8	23	16
peak_2540	1	24049772	24050123	.	352	14	63	90	1	7	20
peak_2541	1	24056284	24056642	.	359	3	50	101	2	18	38
peak_2542	1	24060949	24061128	.	180	27	43	40	13	40	25
peak_2543	1	24097530	24097764	.	235	2	42	50	3	20	23
peak_2544	1	24112933	24113296	.	364	31	92	126	7	26	38
peak_2545	1	24139309	24139503	.	195	5	34	35	2	15	17
peak_2546	1	24149037	24149394	.	358	12	31	83	3	19	23
peak_2547	1	24163534	24163938	.	405	18	56	123	1	22	28
peak_2548	1	24171573	24171780	.	208	2	19	71	0	18	12
peak_2549	1	24259371	24259623	.	253	9	72	70	4	22	19
peak_2550	1	24275118	24275778	.	661	20	22	210	32	136	227
peak_2551	1	24282013	24282440	.	428	78	70	97	2	27	31
peak_2552	1	24305458	24305844	.	387	97	69	66	13	35	37
peak_2553	1	24326792	24327027	.	236	3	25	48	0	8	12
peak_2554	1	24335007	24335262	.	256	12	34	62	3	18	23
peak_2555	1	24339082	24339278	.	197	11	31	32	2	13	16
peak_2556	1	24341215	24341441	.	227	14	46	84	3	7	17
peak_2557	1	24342087	24342423	.	337	1	43	65	2	21	30
peak_2558	1	24349371	24349391	.	21	0	8	9	1	1	9
peak_2559	1	24370317	24370626	.	310	16	54	13	4	22	24
peak_2560	1	24387357	24387633	.	277	9	61	95	2	17	32
peak_2561	1	24405622	24405872	.	251	27	26	11	3	4	5
peak_2562	1	24432956	24433265	.	310	12	48	69	4	19	24
peak_2563	1	24440956	24441333	.	378	18	59	61	4	29	26
peak_2564	1	24443797	24443898	.	102	24	1	29	3	7	11
peak_2565	1	24483600	24483875	.	276	1	82	57	8	19	29
peak_2566	1	24487094	24488105	.	1012	79	190	252	10	56	86
peak_2567	1	24488548	24488718	.	171	15	9	48	2	15	25
peak_2568	1	24489646	24489853	.	208	3	29	55	3	2	8
peak_2569	1	24503286	24503505	.	220	19	52	88	4	13	19
peak_2570	1	24511210	24511433	.	224	75	75	76	3	16	19
peak_2571	1	24552712	24553042	.	331	7	77	81	5	15	30
peak_2572	1	24561365	24561651	.	287	10	53	88	2	13	17
peak_2573	1	24621922	24622205	.	284	6	66	77	3	17	28
peak_2574	1	24624102	24624309	.	208	0	8	52	2	10	23
peak_2575	1	24625323	24625488	.	166	7	27	42	0	6	12
peak_2576	1	24630222	24630435	.	214	5	29	48	1	18	21
peak_2577	1	24631220	24631621	.	402	32	99	162	8	23	18
peak_2578	1	24643956	24644436	.	481	16	149	208	3	38	34
peak_2579	1	24647938	24648546	.	609	60	225	324	18	62	74
peak_2580	1	24650026	24650471	.	446	65	195	228	7	24	45
peak_2581	1	24653750	24654585	.	836	30	219	270	10	56	68
peak_2582	1	24658428	24658857	.	430	16	81	131	7	28	35
peak_2583	1	24675157	24675625	.	469	40	218	200	2	20	35
peak_2584	1	24676894	24677239	.	346	16	94	102	5	19	29
peak_2585	1	24678150	24678667	.	518	18	43	89	1	21	31
peak_2586	1	24685075	24685284	.	210	0	96	80	7	17	26
peak_2587	1	24732381	24732684	.	304	2	51	79	5	15	18
peak_2588	1	24739104	24739738	.	635	17	51	135	4	38	47
peak_2589	1	24743731	24744385	.	655	92	266	286	5	28	70
peak_2590	1	24749873	24749932	.	60	6	8	7	1	7	7
peak_2591	1	24750093	24750208	.	116	2	27	27	0	5	9
peak_2592	1	24755104	24755329	.	226	7	42	43	1	17	28
peak_2593	1	24760594	24760841	.	248	12	39	44	1	5	15
peak_2594	1	24761881	24762117	.	237	47	48	44	0	7	9
peak_2595	1	24766798	24767400	.	603	28	87	89	6	41	55
peak_2596	1	24769147	24769424	.	278	8	37	82	4	17	24
peak_2597	1	24781609	24781840	.	232	16	41	40	2	13	18
peak_2598	1	24781916	24782022	.	107	7	17	29	3	8	14
peak_2599	1	24785789	24785980	.	192	8	47	27	2	6	12
peak_2600	1	24793503	24793743	.	241	17	34	82	2	24	33
peak_2601	1	24801531	24801993	.	463	110	111	118	4	20	35
peak_2602	1	24828225	24828520	.	296	5	52	104	2	20	16
peak_2603	1	24831133	24831342	.	210	44	50	32	3	13	19
peak_2604	1	24842234	24842441	.	208	11	11	23	2	14	18
peak_2605	1	24845529	24845932	.	404	11	75	130	0	34	41
peak_2606	1	24847732	24848283	.	552	25	148	222	3	27	33
peak_2607	1	24877521	24877932	.	412	8	89	67	5	22	39
peak_2608	1	24883359	24883765	.	407	15	79	103	4	40	26
peak_2609	1	24884478	24884891	.	414	32	76	70	3	22	20
peak_2610	1	24898618	24898879	.	262	11	39	67	2	22	31
peak_2611	1	24901379	24901616	.	238	78	40	39	3	23	22
peak_2612	1	24948511	24948578	.	68	36	5	22	2	1	7
peak_2613	1	24957247	24957351	.	105	0	9	28	1	2	12
peak_2614	1	25016137	25016346	.	210	6	30	50	3	12	27
peak_2615	1	25025945	25026150	.	206	12	34	64	0	10	15
peak_2616	1	25027680	25028037	.	358	14	83	81	3	22	34
peak_2617	1	25029823	25030212	.	390	28	136	103	3	8	13
peak_2618	1	25040576	25040902	.	327	5	67	67	4	27	33
peak_2619	1	25041811	25042039	.	229	1	31	49	3	15	25
peak_2620	1	25049367	25049654	.	288	16	85	82	5	15	31
peak_2621	1	25051200	25051489	.	290	12	34	78	4	11	23
peak_2622	1	25174739	25175027	.	289	20	32	61	4	25	28
peak_2623	1	25196870	25197215	.	346	14	59	76	7	19	34
peak_2624	1	25202973	25203303	.	331	19	80	76	5	16	32
peak_2625	1	25215389	25215786	.	398	11	71	84	5	19	27
peak_2626	1	25216671	25216973	.	303	3	34	73	7	29	32
peak_2627	1	25224838	25224863	.	26	0	11	26	0	6	7
peak_2628	1	25225143	25225696	.	554	39	118	113	5	34	45
peak_2629	1	25225977	25226511	.	535	22	83	94	12	54	57
peak_2630	1	25238021	25238531	.	511	48	233	256	7	35	34
peak_2631	1	25249505	25250126	.	622	48	79	163	16	54	58
peak_2632	1	25295790	25296245	.	456	108	124	87	5	31	43
peak_2633	1	25297067	25297462	.	396	12	76	101	5	23	29
peak_2634	1	25300879	25301151	.	273	13	53	59	4	14	19
peak_2635	1	25319614	25319816	.	203	1	31	28	3	13	13
peak_2636	1	25332812	25333073	.	262	19	23	50	0	21	14
peak_2637	1	25380573	25380619	.	47	0	22	15	1	5	3
peak_2638	1	25381838	25382178	.	341	14	76	94	6	26	50
peak_2639	1	25383197	25383619	.	423	46	54	90	0	10	20
peak_2640	1	25393553	25393792	.	240	21	37	88	7	28	27
peak_2641	1	25403262	25403466	.	205	3	33	33	3	12	20
peak_2642	1	25416999	25417485	.	487	36	41	84	10	33	43
peak_2643	1	25425378	25425692	.	315	0	87	110	2	8	12
peak_2644	1	25426966	25427318	.	353	30	86	114	14	66	50
peak_2645	1	25427831	25428073	.	243	9	49	38	5	18	23
peak_2646	1	25428825	25429277	.	453	54	95	158	3	36	45
peak_2647	1	25441990	25442436	.	447	47	199	137	15	40	48
peak_2648	1	25455630	25456170	.	541	43	168	127	7	25	38
peak_2649	1	25464117	25464407	.	291	47	90	111	5	30	36
peak_2650	1	25469841	25470331	.	491	40	145	163	10	30	28
peak_2651	1	25472331	25472692	.	362	28	53	63	2	20	35
peak_2652	1	25472713	25472799	.	87	6	11	24	1	12	16
peak_2653	1	25472915	25473499	.	585	53	246	290	6	33	61
peak_2654	1	25477531	25477728	.	198	4	42	33	1	11	15
peak_2655	1	25480553	25480780	.	228	2	25	29	1	10	21
peak_2656	1	25484223	25484625	.	403	37	76	100	2	37	32
peak_2657	1	25496528	25496873	.	346	31	104	134	8	24	34
peak_2658	1	25505534	25505867	.	334	9	54	104	7	22	39
peak_2659	1	25531518	25531746	.	229	0	51	43	1	8	16
peak_2660	1	25541562	25542157	.	596	52	193	135	5	52	51
peak_2661	1	25552058	25552445	.	388	40	59	11	4	24	34
peak_2662	1	25558868	25559292	.	425	24	114	135	3	29	30
peak_2663	1	25605769	25606228	.	460	6	71	106	6	32	31
peak_2664	1	25606884	25607299	.	416	39	44	62	8	30	39
peak_2665	1	25617531	25617833	.	303	14	26	87	6	18	45
peak_2666	1	25620077	25620828	.	752	20	168	167	5	46	55
peak_2667	1	25624498	25624893	.	396	45	103	146	6	32	28
peak_2668	1	25626547	25626612	.	66	7	5	18	1	7	15
peak_2669	1	25627632	25628063	.	432	25	129	111	5	23	28
peak_2670	1	25628515	25629441	.	927	68	205	338	5	52	65
peak_2671	1	25629804	25630011	.	208	2	21	43	3	23	30
peak_2672	1	25642898	25643282	.	385	96	86	69	7	26	46
peak_2673	1	25644299	25644355	.	57	0	14	26	2	2	6
peak_2674	1	25645754	25645963	.	210	28	40	72	4	30	18
peak_2675	1	25652880	25653030	.	151	25	27	37	0	13	12
peak_2676	1	25656257	25656554	.	298	11	84	84	3	14	28
peak_2677	1	25656906	25657347	.	442	86	138	162	5	19	27
peak_2678	1	25657431	25658217	.	787	48	205	230	4	24	40
peak_2679	1	25658851	25660053	.	1203	74	258	375	18	82	97
peak_2680	1	25668923	25669201	.	279	4	62	49	7	22	25
peak_2681	1	25670523	25670915	.	393	24	141	180	5	18	35
peak_2682	1	25675168	25675532	.	365	25	71	100	5	17	24
peak_2683	1	25686046	25686255	.	210	14	30	44	1	15	19
peak_2684	1	25689950	25690395	.	446	13	116	95	7	18	23
peak_2685	1	25690993	25691941	.	949	49	230	182	10	48	55
peak_2686	1	25693365	25693639	.	275	32	66	79	2	23	23
peak_2687	1	25695702	25696226	.	525	23	30	144	5	19	38
peak_2688	1	25699295	25700079	.	785	42	158	322	5	38	38
peak_2689	1	25700441	25700736	.	296	27	45	64	5	21	22
peak_2690	1	25701662	25701966	.	305	37	50	115	2	17	31
peak_2691	1	25702993	25703470	.	478	28	110	112	11	37	34
peak_2692	1	25703528	25703543	.	16	0	3	9	0	3	7
peak_2693	1	25703750	25704125	.	376	17	52	96	3	24	41
peak_2694	1	25708194	25708426	.	233	8	51	57	2	18	14
peak_2695	1	25710862	25711086	.	225	0	64	76	1	12	20
peak_2696	1	25711163	25711280	.	118	3	35	44	1	8	8
peak_2697	1	25724390	25725497	.	1108	22	205	249	12	61	85
peak_2698	1	25728069	25728370	.	302	19	76	100	2	19	20
peak_2699	1	25730534	25731051	.	518	45	158	133	10	36	54
peak_2700	1	25732198	25732759	.	562	61	201	320	11	42	44
peak_2701	1	25740932	25741265	.	334	27	99	105	2	18	22
peak_2702	1	25752406	25752641	.	236	4	21	40	0	10	7
peak_2703	1	25765186	25765476	.	291	13	54	73	4	26	26
peak_2704	1	25765820	25766304	.	485	25	212	153	12	76	53
peak_2705	1	25781098	25781427	.	330	33	54	73	5	22	21
peak_2706	1	25782022	25782271	.	250	4	31	49	3	18	17
peak_2707	1	25785081	25785547	.	467	14	70	104	1	15	29
peak_2708	1	25787128	25787510	.	383	16	63	106	5	22	24
peak_2709	1	25800853	25801225	.	373	12	98	78	1	18	24
peak_2710	1	25803419	25803807	.	389	49	90	118	5	34	37
peak_2711	1	25830663	25831375	.	713	12	91	142	6	48	57
peak_2712	1	25841209	25841886	.	678	36	114	198	13	46	57
peak_2713	1	25870548	25870769	.	222	5	36	44	2	22	25
peak_2714	1	25876835	25877073	.	239	63	26	41	2	10	24
